bio;computeEnabled;control;id;isActive;corr;corr20d;corr20dRank;fnc;fncRank;mmc;mmcRank;prevCorr20dRank;prevFncRank;prevMmcRank;prevRank;rank;oneDay;oneYear;threeMonths;linkText;linkUrl;bronze;gold;silver;corrMultiplier;mmcMultiplier;takeProfit;startDate;team;username
;False;6.095841469801859e-8;f71271d8-e096-4b99-8f87-85274dd9f139;True;2446;0;0;2620;;89;0;0;;;;;-2.4970366778452058;;23.7388532398519;;;;;;1.0;2.0;False;09/20/2020 14:08:23;False;skcf_model_9
;False;5.7674103354655845e-8;bce41400-4d36-4994-ab98-a3b0a790eefe;True;2446;0;0;2620;;89;0;0;;;;;-2.4970366778452053;;23.7388532398519;;;;;;1.0;2.0;False;12/13/2020 04:23:15;False;skcf_model_1
;False;6.26405926927157e-8;9fbb602b-daab-4274-a0fa-f355b7042b24;True;2453;0;0;2170;;2674;0;0;;;;;-4.942414458821346;209.143002870747;-0.269197073736982;;;;;;1.0;1.0;False;08/24/2020 13:21:01;False;voidcentury_dvitiy
;False;4.053734627915366e-5;51b8d338-7f25-477c-8327-14969e18a643;True;2454;0;0;1382;;814;0;0;;;;;2.107986769282148;56.6508416996629;27.314417396968;;;;;;1.0;2.0;False;06/19/2020 13:28:58;False;benben111
;False;9.210578008805028e-8;0b461acc-d149-4dc0-956b-5257fcf34159;True;2455;0;0;2255;;3136;0;0;;;;;-8.851123872787026;331.970212186374;-8.22887837257602;;;;;;1.0;2.0;False;05/14/2020 19:34:27;False;atreyu
;False;3.518778984813427e-8;186ece1f-7bf5-4057-acc7-aa0bd547ed7c;True;2456;0;0;2121;;924;0;0;;;;;-5.496018623951072;;8.10513653633338;;;;;;1.0;2.0;False;03/07/2021 16:59:00;False;allmodel_corr2mmc
;False;2.1009798602397286e-6;65625d82-9d51-4199-bff5-81b321abd826;True;2457;0;0;2312;;3418;0;0;;;;;-0.04108181987672877;23.0424089303982;14.7640240409674;;;;;;1.0;2.0;False;09/15/2017 07:42:55;False;csp197
;False;3.500433433149477e-8;21b1f7d7-3377-4df5-a188-3810d80b146f;True;2458;0;0;2916;;1621;0;0;;;;;-5.496018623951069;;5.99433292796105;;;;;;1.0;2.0;False;03/07/2021 16:56:42;False;allmodel_corrmmc
;False;0.005216561514719234;d71e9447-3df8-4269-9aee-f98ca452c8de;True;2459;0;0;1896;;1726;0;0;;;;;-8.054335932200512;;-1.70857503580015;;;;;;1.0;2.0;False;01/23/2021 19:06:08;False;vigleck
;False;3.059509993447686e-4;28926eee-1348-4887-985b-2e734b0d2669;True;2460;0;0;1107;;2758;0;0;;;;;-2.2210782930883117;;6.11506093960559;;;;;;1.0;1.0;False;10/24/2020 12:21:19;False;punxsutawney_phil
;False;0.0;1d221898-2f0d-4dbb-931b-4bff3f52fea9;False;2461;0;0;838;;469;0;0;;;;;;;;;;;;;;;False;04/03/2021 20:18:49;False;rappen13
;False;0.0020698425740638526;a9cbf1e1-41d5-4e7a-8c3e-50ce7b606ca1;True;2462;0;0;2119;;1701;0;0;;;;;-3.2468068855296264;144.650524165562;13.2228684467323;;;;;;1.0;2.0;False;08/02/2017 03:28:13;False;thinker25
;False;0.0;2bfde130-92d9-4e93-9932-c461406646dc;False;2463;0;0;3008;;2286;0;0;;;;;;;;;;;;;;;False;02/08/2021 22:21:07;False;puzzled_ghost
;False;2.880406542207935e-8;1bf3ad43-2f11-4798-be5c-8ba6a331d116;True;2464;0;0;98;;1848;0;0;;;;;-2.267375220435239;55.6316632141935;1.43007085905946;;;;;;1.0;1.0;False;05/24/2020 15:32:54;False;pino8
;False;5.759113013410561e-6;1427b91c-ac57-4ed8-afc0-24871d2a541d;True;2465;0;0;2463;;3436;0;0;;;;;-6.305185877821906;;;;;;;;1.0;2.0;False;03/14/2021 09:13:30;False;pmodel_0_lgb_3
;False;3.748430236090062e-6;1c37f371-b031-41ff-9556-a1901dc2075c;True;2466;0;0;3496;;3091;0;0;;;;;-4.173915904308196;;;;;;;;1.0;0.0;False;03/14/2021 00:26:47;False;v3x
;False;0.0;ef1ec46e-0a24-4cd6-b868-d96d930931ed;False;2467;0;0;2709;;1068;0;0;;;;;;;;;;;;;;;False;01/04/2021 03:07:37;False;drynrad
;False;5.335263307080027e-7;8792cd5c-b991-4dd8-b49f-c355833c2ca7;True;2468;0;0;1996;;2994;0;0;;;;;-4.016679932112628;;4.78465428933033;;;;;;1.0;2.0;False;12/19/2020 22:53:38;False;liliana
;False;4.547135726695132e-8;720cb115-61c4-43f5-9ed2-d5c079385a7e;True;2469;0;0;1506;;2528;0;0;;;;;-5.398316350116178;;-5.56996840004965;;;;;;1.0;2.0;False;01/30/2021 22:01:21;False;felixa_v8
Arbitrage Account #5 - *ACCEPTING OUTSIDE STAKES*;False;0.0;1d37774e-cbba-4a19-b71c-100c44a5b86e;False;2470;0;0;1621;;3243;0;0;;;;;;;;;;;;;1.0;0.0;False;02/29/2020 13:49:25;False;leverage2
This model does not exist;False;4.640885327839467e-8;da49f72e-4cac-442f-9b4e-47eb32e39026;True;2471;0;0;2939;;3174;0;0;;;;;-4.7315494016945125;;-4.17190681917121;;;;;;1.0;1.0;False;09/29/2020 20:03:13;False;strange_poop
;False;0.0;b05f6f87-a7ec-4dc5-84c6-801a0a27ea60;False;2472;0;0;3166;;2423;0;0;;;;;;;;;;;;;;;False;03/09/2021 23:06:54;False;model_00m
;False;0.0;92eab72b-bb3c-4694-88d0-545f55e10f39;False;2473;0;0;1334;;3147;0;0;;;;;;;;;;;;;;;False;12/08/2020 03:02:14;False;brain_mike_10
;False;1.2403116057306396e-5;15f5ff0d-d0a3-481f-b775-b6131b64bec3;True;2474;0;0;1890;;1327;0;0;;;;;-1.5176859167727448;;4.64784799075786;;;;;;1.0;0.5;False;10/26/2020 10:39:33;False;54ju4
;False;5.857921001270706e-4;e1f04d49-a875-4d8f-b5fc-80422c59f877;True;2475;0;0;2811;;2845;0;0;;;;;-3.21627000329686;;6.78552874597533;;;;;;1.0;2.0;False;02/19/2021 17:42:10;False;tigerblood1
;False;0.0;46c5efee-bf80-4c4f-b5bf-27b36ec389ce;False;2476;0;0;1950;;775;0;0;;;;;;;;;;;;;;;False;04/04/2021 16:59:18;False;pmodel_2
I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration...;False;4.873966839593496e-6;8afe7520-643d-49c5-a10e-317b1b27e4a7;True;2477;0;0;2590;;3209;0;0;;;;;-5.352872608364233;89.1621067790877;11.3979237447016;;;;;;1.0;2.0;False;03/02/2020 06:41:48;False;kw1satz_had3rach
;False;1.187795444112111e-5;07cc53cb-3178-4396-9abf-3ff67f733028;True;2478;0;0;3772;;2118;0;0;;;;;-5.42394691569489;;-2.6617153687046;;;;;;;;False;02/13/2021 14:44:47;False;yt_tutorial_oct20
;False;0.0017431943671842168;0fc97f8f-6694-4ca9-9deb-ec496b987c8d;True;2479;0;0;2775;;2981;0;0;;;;;-6.189259295535244;162.169871481075;-2.08386473445951;;;;;;1.0;1.0;False;03/01/2020 07:24:05;False;sporangia
;False;6.9506801536426e-6;a8cdd866-ad85-498e-9822-980fb50f42c4;True;2480;0;0;2448;;3052;0;0;;;;;-6.600310689045908;;-1.77285854610688;;;;;;1.0;1.0;False;03/14/2021 08:24:16;False;pmodel_0_lgb_2
;False;8.171292576490826e-6;01a567e0-c4f6-409c-a278-2769f77f9c77;True;2480;0;0;2448;;3052;0;0;;;;;-5.8103064111890985;;2.18342791541055;;;;;;;;False;02/25/2021 13:09:21;False;pmodel_0_lgb
;False;0.0;a3399b2b-4b8f-4191-964e-f7ef419c79c9;False;2482;0;0;2141;;1536;0;0;;;;;;;;;;;;;;;False;05/18/2020 02:20:14;False;gm_x
;False;2.0755772657251833e-4;757c1f21-28b6-4186-a1ad-ce4f97c4650f;True;2483;0;0;2081;;1723;0;0;;;;;-2.945533529351856;178.55582001514;-2.64624598709668;;;;;;1.0;2.0;False;06/20/2020 20:03:28;False;sms
;False;6.364862881064822e-4;d60bf40b-05b1-4ee9-8129-c3b03e0fb24a;True;2484;0;0;1557;;922;0;0;;;;;3.296756308832803;483.599915998428;25.8735626256094;;;;;;1.0;2.0;False;07/20/2020 12:20:44;False;lazerfazer4
;False;0.0;feb08fdb-b2cb-440b-a8e0-6a9d9c0c48fb;False;2485;0;0;3201;;3267;0;0;;;;;;;;;;;;;;;False;05/03/2021 03:54:00;False;sqrt
;False;2.1764723098938039e-4;a4c5c9bd-cc35-4309-9cae-1e0cfe58c681;True;2486;0;0;2826;;2277;0;0;;;;;-1.3435043236647783;;7.10391180762968;;;;;;1.0;0.0;False;09/22/2020 21:20:56;False;katos
;False;7.640811329379893e-6;cd8db4cc-90c5-44c3-9a46-d831bd7514dd;True;2487;0;0;1900;;3186;0;0;;;;;-6.247861496490331;;;;;;;;;;False;04/18/2021 11:22:40;False;deep_ferrera_1
;False;0.0;921a04f9-f94d-4018-9733-9462789eb235;False;2488;0;0;2273;;1806;0;0;;;;;;;;MM's Model List;https://docs.google.com/document/d/19P_e8ahJUr6HbaOfFAmJSLXcXZWgzSj3lf_zyecBatM/edit?usp=sharing;;;;;;False;10/19/2020 09:08:49;False;caesiumcoelacanth
I work as a simulation engineer in the area of factory planning and optimization;False;2.1492026487786255e-5;ba74799d-dc62-4173-8fa0-3067e9123127;True;2489;0;0;2033;;3312;0;0;;;;;-6.040372453792482;213.396422931309;1.55314874899009;;;;;;;;False;03/31/2018 22:03:32;False;neurocomputing
;False;6.801114787062078e-6;a1e449a0-2368-4749-9b18-31ebb58bd70e;True;2490;0;0;1070;;3088;0;0;;;;;-5.669917323418394;;7.37335893667059;;;;;;;;False;01/12/2018 14:40:47;False;jakobr
;False;0.0;b1ca568a-1f21-487a-ae6d-57ecb7558979;False;2491;0;0;2004;;2649;0;0;;;;;;;;;;;;;;;False;06/07/2020 20:50:05;False;akumei6
AI solutions company. Reach out to info@beawai.com if you want to license or stake in our models!;False;7.576296287061017e-5;7d8266ef-7b1a-4a35-9c83-735849b36625;True;2492;0;0;1994;;2507;0;0;;;;;-7.945585772507342;;-15.7888262076966;BeawAI solutions;http://www.beawai.com/;;;;1.0;2.0;True;01/24/2021 08:34:11;False;sirbradflies_08
;False;4.2877585299129704e-8;0298f868-47f6-4c0b-9b7f-cf18d3dbf6a3;True;2493;0;0;2186;;508;0;0;;;;;-1.2007657145832944;;5.96437386665842;;;;;;1.0;2.0;False;12/17/2020 11:16:28;False;niobium
;False;5.899348513823496e-7;b96d2597-af76-45eb-a5a3-0e86b6eb4d2f;True;2494;0;0;1747;;2928;0;0;;;;;-3.075505760432056;;8.67285509435078;;;;;;;;False;08/29/2020 08:52:58;False;transformed_paradigm
;True;7.649315534248832e-6;ca54fd4e-d13d-4a98-9f9d-9e88d7969e8d;True;2495;0;0;1611;;2834;0;0;;;;;-4.7094846686580345;;-8.11645096618988;;;;;;1.0;0.0;False;02/28/2021 21:13:42;False;ml_is_lyf_4
;False;1.2974772247640011e-9;4eb54b2c-5f94-4d15-b9dd-a2e783cf0e7c;True;2496;0;0;1111;;347;0;0;;;;;0.7008595872096578;;10.0669335649818;;;;;;1.0;0.0;False;03/07/2021 04:15:03;False;mokonui
;False;0.0;97ebe564-9d2d-4b98-992c-cf222a2af013;False;2497;0;0;2871;;2723;0;0;;;;;;;;;;;;;1.0;2.0;False;04/19/2021 04:00:58;False;muiota
;False;5.6487355271586655e-5;45aec63d-388a-467b-b0e3-1e3d0bc4a8be;True;2498;0;0;1911;;2034;0;0;;;;;-2.653060301274941;;0.582841506758203;;;;;;1.0;0.5;True;10/26/2020 09:39:14;False;54ju3
;False;0.0;2fb598f3-c4a5-4d83-8599-e4e54db1ec07;False;2499;0;0;2444;;383;0;0;;;;;;;;;;;;;;;False;09/01/2020 02:46:47;False;gaussnewton_val
What will the markets do? The stars will tell!;False;3.655469037310867e-4;a3a06a05-c563-4f0d-aae4-58ce29c52648;True;2500;0;0;2196;;2605;0;0;;;;;-3.788414285419182;;-5.84785170753447;;;;;;1.0;0.0;False;01/13/2018 16:50:23;False;zodiak
;False;1.8361566955336512e-5;bde45f21-0b05-4829-abc1-1967afa47211;True;2501;0;0;3899;;2185;0;0;;;;;-7.670762283407643;317.758852570515;3.69470883177594;;;;;;1.0;2.0;True;03/27/2020 21:56:21;False;handsomemistake
;False;7.462764054761011e-5;c4ea259d-f888-4ce1-b97d-50abb30970b7;True;2502;0;0;1947;;1144;0;0;;;;;-1.1403638104597134;;8.98578128801499;;;;;;1.0;0.0;False;02/22/2021 11:19:00;False;pobot_viii
;False;7.648802909338103e-5;0d9c04fc-cffe-42a4-a24c-5c148603a1f6;True;2503;0;0;3277;;2988;0;0;;;;;-2.685147215198815;;-3.59572516219402;;;;;;1.0;2.0;True;03/13/2020 18:44:57;False;quantnosticator
;False;3.1719799596829044e-8;72db426e-e4a4-4152-9f19-0752fb086eda;True;2504;0;0;1925;;2637;0;0;;;;;-5.095353175426059;;-2.44413292159407;;;;;;1.0;2.0;False;03/01/2021 09:25:46;False;jxtr_z_03
;False;0.0;45f3fbbd-93c2-4a28-8f92-a4ffd6068e12;False;2505;0;0;917;;1983;0;0;;;;;;;;;;;;;;;False;10/11/2020 03:42:39;False;kemo7
;False;0.0;4b440d8b-b2a9-4e16-889a-f76b30ce208d;False;2506;0;0;986;;1276;0;0;;;;;;;;;;;;;;;False;10/11/2020 03:43:00;False;kemo11
;False;4.8504123560494774e-4;5d1e88c1-895c-456b-8f63-c7a70db47125;True;2507;0;0;141;;2813;0;0;;;;;-10.270982438878352;;-13.5775154302454;;;;;;1.0;2.0;False;04/25/2017 11:57:03;False;pelletgu
;False;1.5672049537059783e-6;c4588857-113e-47c1-bc60-7ee74f3ab11c;True;2508;0;0;2510;;3594;0;0;;;;;-5.669917323418394;;7.37335893667059;;;;;;;;False;04/26/2021 10:58:45;False;xadcocs_esp_2
;False;2.3182762387926796e-8;eb8bbe1b-4070-4e30-8067-2d08db5a980c;True;2509;0;0;3324;;3212;0;0;;;;;-5.2728006910070695;;6.70180619621574;;;;;;;;False;04/16/2021 03:18:23;False;jeremy_berros_6
;False;0.0;d45e34b5-54ff-42b7-9e56-b33aa9676b73;False;2510;0;0;1972;;543;0;0;;;;;;;;;;;;;;;False;10/10/2020 03:08:54;False;dlkl10
;False;7.516041974931223e-5;f5914ae6-7204-4844-a654-680a09b4142f;True;2511;0;0;2810;;3013;0;0;;;;;-5.155262015751592;;13.8715523031446;;;;;;1.0;1.0;False;02/28/2021 01:26:23;False;sushi_stake2
;False;6.6674561821591175e-6;bf21f2bd-56cb-481a-abae-eef1675dd001;True;2512;0;0;1221;;839;0;0;;;;;-0.309507841986833;;11.5045823565051;;;;;;1.0;0.0;False;02/22/2020 13:46:47;False;nan
B3ck1 account #4;False;0.0;25be8a8c-9bd6-44a2-8c11-ff60db0021b0;False;2513;0;0;2759;;1028;0;0;;;;;;;;LinkedIn;https://www.linkedin.com/in/christian-beckmann/;;;;1.0;0.0;False;05/22/2020 23:33:02;False;bcb3
v1: 227:233 || v2: 234-245 || v3: 246-267 || v4: 268-;True;4.523121464870022e-6;d405b8d8-f49d-4ecd-8afa-4eb2dfb8af1e;True;2514;0;0;1193;;2488;0;0;;;;;-1.1878892585331449;154.003291765421;10.5199126911689;;;;;;1.0;2.0;False;08/12/2020 01:39:59;False;nr_vegas
Piccirillo knot. The Conway knot “sits at the intersection of the blind spots” Piccirillo said.;False;5.052288302755261e-4;6c7f34f5-dce8-44c1-bd92-b0c07d37170a;True;2515;0;0;2139;;2218;0;0;;;;;-1.501054532211322;148.445978012797;8.3657423668674;;;;;;1.0;0.0;False;05/23/2020 14:47:04;False;thread__of__change
The IA_AI Crew;False;4.7432403203155104e-5;63ca0993-797a-49e8-9b41-cc018be17cd4;True;2516;0;0;2756;;2883;0;0;;;;;-5.548383828349752;135.986522387118;4.32587381420337;Numerati Dashboard;http://woobe.github.io/numerati;;;;1.0;0.0;True;06/07/2020 01:00:32;False;the_unexposed
;False;4.622813020792827e-4;a46aa473-257d-42bf-a2ba-0e7332289443;True;2517;0;0;2940;;2520;0;0;;;;;-6.921379838793116;184.029405168191;-7.48658887762267;;;;;;1.0;2.0;False;07/11/2020 08:04:30;False;ken1
Above above below above above above the line;False;1.6081018240953664e-4;7701532b-7121-4b1b-bac6-b30277b60756;True;2518;0;0;2852;;2766;0;0;;;;;-11.835882924416106;;11.3363437538706;;;;;;1.0;2.0;False;10/03/2020 16:40:34;False;____cycles____
;False;4.5178734376924625e-7;50862a4d-e837-4eff-b04b-d9dd2a717b2a;True;2519;0;0;537;;2494;0;0;;;;;-3.166532746624008;;6.55520786577743;;;;;;;;False;05/13/2018 09:48:25;False;redqueen
;True;9.85477165600825e-7;30d8faae-7c24-4c3c-80c2-16975e6c3213;True;2520;0;0;3487;;2659;0;0;;;;;-4.0528464951757766;81.5639357350153;6.99647125655956;;;;;;1.0;0.0;False;07/19/2018 15:39:15;False;pobot
;False;4.413507097715357e-8;d02b0319-0d36-48e6-8bac-38efbd79cbad;True;2521;0;0;3058;;3433;0;0;;;;;-0.7387712957711098;;16.3972315288843;;;;;;1.0;2.0;False;02/07/2021 16:40:20;False;nifa_nt_3
;False;3.577790208085047e-8;7333f6c8-9031-499f-b9df-94e57c7a8b46;True;2522;0;0;3188;;2269;0;0;;;;;-0.5147041620364221;;2.28603380106149;;;;;;1.0;2.0;False;02/21/2021 11:14:50;False;baby_goat
;False;0.006928456306966554;728c8fdb-4327-49b8-b41d-146b4836d6bc;True;2523;0;0;2935;;2951;0;0;;;;;-2.7733620314069047;;-0.461993238906222;;;;;;1.0;1.0;False;10/08/2020 16:12:13;False;crowdcent_brz9w9
;False;0.0;d0b0df35-379b-4cad-8ab3-e321953b856d;False;2524;0;0;1617;;376;0;0;;;;;;;;;;;;;;;False;11/30/2020 07:52:46;False;dwarf_nn_n
;False;5.680620021529744e-7;b2a27327-148f-4d64-b60f-a0982ed05398;True;2525;0;0;3097;;2880;0;0;;;;;-5.73317530783884;;-4.77204895268146;;;;;;1.0;2.0;False;12/19/2020 22:50:56;False;nicol_bolas
;False;1.1213865928969683e-6;0cdb6d51-865d-435d-926a-edd68e54ef98;True;2526;0;0;2532;;3100;0;0;;;;;-6.724240337317726;;-1.28787275430073;;;;;;1.0;2.0;False;12/19/2020 22:53:48;False;island
;False;0.0;63f404d2-db21-4a63-91dd-9cf3a3131600;False;2527;0;0;2287;;3010;0;0;;;;;;;;;;;;;;;False;01/31/2021 19:13:32;False;nenya
www.tachikoma.ai;False;3.1441251891445374e-8;c495fdb1-31ee-48cd-8cec-51b9c4b076fc;True;2528;0;0;2686;;3488;0;0;;;;;-4.802039846061842;;4.1435930563489;;;;;;;;False;12/19/2020 20:52:02;False;tachikoma_ai_x
;False;0.0;16f0a655-0132-4ffc-8767-61527b4b5194;False;2529;0;0;2556;;2623;0;0;;;;;;;;;;;;;;;False;04/10/2021 18:42:57;False;guargov2b
;False;1.5354742310300676e-5;c20b09fb-cfae-4fa3-808c-cdd132541d17;True;2530;0;0;2142;;3200;0;0;;;;;-3.4878244212259317;;2.48376314189425;;;;;;1.0;1.0;False;01/31/2021 00:26:19;False;iorubaancap
;False;2.1175788348660413e-5;99a31483-683c-4756-8d75-9935b67db18e;True;2531;0;0;2187;;2670;0;0;;;;;-4.116035867731476;178.106858582398;7.63567731147303;;;;;;1.0;1.0;False;08/05/2019 16:48:29;False;3g89hq34g
;False;0.0;7ff8713d-c0a6-458f-af29-b723f852c266;False;2532;0;0;2097;;990;0;0;;;;;;;;;;;;;;;False;03/29/2021 10:03:10;False;gammarat10
;False;2.4921286180291314e-8;a345d4c4-be65-4b6d-8c57-dc403ae60eb0;True;2533;0;0;2102;;1818;0;0;;;;;-3.2059169176534383;;8.48166082618074;;;;;;;;False;07/13/2020 09:48:37;False;technos_2
;False;0.0;4b2d67c6-4645-4122-abba-bb7a4b45a617;False;2534;0;0;2507;;1721;0;0;;;;;;;;;;;;;;;False;01/24/2021 13:56:49;False;aithia9
;False;0.0;27668540-815a-4a95-ac64-10b3765010c1;False;2535;0;0;2605;;3543;0;0;;;;;;;;;;;;;;;False;10/11/2020 20:39:13;False;raven489
;False;2.0243681189405037e-4;29cafa17-afa6-4520-9dae-f1672804ac01;True;2536;0;0;1956;;3109;0;0;;;;;-3.9448564267992006;;7.07920331069756;;;;;;1.0;1.0;True;10/27/2020 15:02:15;False;resmod
St. Thecla gained protection from the fire by making the sign of the cross.;False;8.774253122663323e-5;27c689a7-ac24-402e-b129-8b608f5d3a32;True;2537;0;0;2597;;2204;0;0;;;;;-6.075127976988782;197.67809265165;6.31100403046081;;;;;;1.0;1.0;False;05/17/2020 08:36:15;False;santa_tecla
;False;0.0;1f96f47e-1969-43cc-a55a-49d9a842760e;False;2538;0;0;2349;;2905;0;0;;;;;;;;;;;;;;;False;10/15/2020 08:14:20;False;isaac_szpindel
;True;6.411733678872675e-6;afff22fa-3720-44f3-bb9a-36ce4a6cfc4d;True;2539;0;0;2167;;3150;0;0;;;;;-4.311093004619982;;-0.984879914988557;;;;;;1.0;0.0;False;03/13/2021 20:08:23;False;ml_is_lyf_6
;False;0.0;0a8dfce7-79b4-4ee0-ae22-ebc843cb824e;False;2540;0;0;3237;;3050;0;0;;;;;;;;;;;;;;;False;03/20/2021 23:07:46;False;chelnak03
;False;0.002735149908809762;6578cb38-a9ed-4df0-8688-f519d7287f57;True;2541;0;0;1763;;1686;0;0;;;;;-3.849521740048232;158.587208155436;-7.09708413682346;;;;;;1.0;0.5;False;06/07/2019 03:42:12;False;joebidden2
;False;0.0;220d001b-543c-477c-a9ab-6854e3fadc35;False;2542;0;0;2430;;390;0;0;;;;;;;;;;;;;;;False;03/14/2021 13:51:35;False;gbot_v6
;False;7.567767876734946e-6;07d2c4b0-6f4d-4f3e-a53d-fa337adced37;True;2543;0;0;2343;;2731;0;0;;;;;-6.541890229952042;;-8.0359682425262;;;;;;1.0;1.0;False;03/26/2021 09:20:01;False;pochacco
;False;7.049028794008613e-8;2f0aef8e-1ea4-4bc7-b8e6-0349fb9dc2df;True;2544;0;0;1967;;434;0;0;;;;;-2.6091803945151746;;1.50728390800037;;;;;;1.0;2.0;False;12/09/2020 20:26:56;False;ph_012
;False;0.003724214535729372;37d6f4d5-233d-431e-bdf8-74c0370da933;True;2545;0;0;2261;;3049;0;0;;;;;-5.731201827323934;216.597691567373;4.54355299970715;;;;;;1.0;0.0;False;02/25/2017 11:48:58;False;themiconmanweb
;False;3.3785483620115406e-5;a9726511-cd96-4099-983c-2d3c35e76c3a;True;2546;0;0;2617;;3237;0;0;;;;;-3.0974568628207857;;18.9418492821307;;;;;;1.0;1.0;True;05/02/2021 19:19:16;False;anselbear4
;False;4.311838172617689e-8;be9e388c-3896-4a2b-98a5-cf0d05fbb4f5;True;2547;0;0;3112;;3343;0;0;;;;;-0.7003516662874568;;24.2789518918609;;;;;;1.0;2.0;False;02/07/2021 16:39:10;False;nifa_nt_3_mm
;False;7.334302032588991e-8;49f47c14-a20f-410f-8a64-edb502436857;True;2548;0;0;3199;;3129;0;0;;;;;-1.5724548676487218;;18.0454942157603;;;;;;;;False;09/21/2020 10:10:14;False;sanfrancisco
;False;8.644478516789588e-5;90db4038-d391-4908-bf04-382f913a8ce9;True;2549;0;0;2659;;2897;0;0;;;;;-2.1967091654264173;;-3.53245301487034;;;;;;1.0;2.0;False;01/24/2021 20:27:49;False;hypochlorous
;False;0.0;7c998a29-52bb-4acc-afc3-335d3707505d;False;2550;0;0;840;;1143;0;0;;;;;;;;;;;;;;;False;10/11/2020 03:42:32;False;kemo8
;False;6.634497108694592e-4;d0aeaf5c-44d1-475b-9662-26ccea548b49;True;2551;0;0;2961;;855;0;0;;;;;-8.70460561284141;;2.60187751796159;;;;;;1.0;2.0;False;05/18/2020 11:38:55;False;usigma5
;True;6.285142576455397e-6;53764ee8-1193-4fdb-9bb3-60f302d91e8d;True;2552;0;0;2280;;3011;0;0;;;;;-5.423446726932615;;-5.1912506296254;;;;;;1.0;0.0;False;03/20/2021 17:05:03;False;ml_is_lyf_9
;False;0.0;b8c82e38-8e52-451d-b035-36ffd1904d35;True;2553;0;0;2715;;2304;0;0;;;;;-1.8108481931210552;;;;;;;;1.0;0.0;True;10/07/2020 16:43:11;False;gaussnewton_torch2
I have the ability to see the future. That's why I am called a future seer. Do you trust me?;False;3.5612237297086285e-8;e69b641f-a3bb-436c-82c1-53705113ded9;True;2554;0;0;2188;;3179;0;0;;;;;-4.50552678632476;;5.12992882870751;;;;;;;;False;09/14/2020 08:39:35;False;future_seer
;False;6.265987142048758e-6;ea450ed2-da14-4671-81b1-073920844131;True;2555;0;0;2932;;2619;0;0;;;;;-8.13258467581428;;-17.2908505524221;;;;;;1.0;2.0;False;05/16/2020 02:21:31;False;linear
Using NN algo to forecast || Using my brain's NN to manual forecast each of the 385425 predictions;False;4.2445476026885845e-4;d22dd010-1666-497b-8346-9320ad098c88;True;2556;0;0;2245;;2325;0;0;;;;;-1.2708766645206224;168.846218814672;4.69533727226417;;;;;;1.0;0.0;False;07/23/2017 09:49:38;False;dataman_bj
;False;0.0;ac733584-3232-44c6-bbfb-5e73d17ce3da;False;2556;0;0;2245;;2325;0;0;;;;;;;;;;;;;;;False;03/20/2021 22:30:16;False;testmodel4
The IA_AI Crew;False;3.604065208212308e-5;4834cf08-e92c-419c-8ce3-8de2546e2b2a;True;2558;0;0;2380;;2405;0;0;;;;;-3.791598835164023;91.2977106519648;10.1090052636692;Numerati Dashboard;http://woobe.github.io/numerati;;;;1.0;0.0;True;05/24/2020 21:49:14;False;the_sweetspot
;False;1.4060290161120197e-6;29f4199a-78d2-47aa-b5f8-5bbcbf9878f7;True;2559;0;0;2647;;3145;0;0;;;;;-3.6605328091785654;;7.25619488272409;;;;;;;;False;03/09/2021 14:01:28;False;strawberry_mochi
I'm a tree growing on the moon;False;3.8717609287896176e-8;1036cdee-3a51-4389-8cfc-998ed8472216;True;2560;0;0;3441;;2944;0;0;;;;;-4.747422870784027;;4.24825290349458;;;;;;;;False;12/28/2020 13:14:36;False;change
;False;0.0;3a2fab67-60a7-4eeb-ac7f-9b3def2155bb;False;2561;0;0;2057;;292;0;0;;;;;;;;;;;;;;;False;10/09/2020 13:08:45;False;trdr
CNN;False;0.0;585de297-7e90-4e37-8b02-dc81abe6dacd;False;2562;0;0;2533;;1924;0;0;;;;;;;;;;;;;;;False;03/15/2020 13:15:34;False;jrdi3
;False;3.176281028657659e-7;ec13fe77-10d7-4b62-a20d-766726578273;True;2563;0;0;2969;;2930;0;0;;;;;-2.381662116082977;;5.5147114622514;;;;;;1.0;2.0;False;03/04/2021 17:00:10;False;jxtr_b_03
;False;4.463251983774982e-6;954724a0-afc8-429e-be12-fa2e7ba0d995;True;2564;0;0;2233;;2420;0;0;;;;;-1.4825918812365528;;10.8898979511325;;;;;;1.0;0.0;False;12/06/2020 08:17:49;False;qonos
;False;0.0;d20bcb5c-dce9-4485-833f-048cfd129fc7;False;2565;0;0;2944;;622;0;0;;;;;;;;;;;;;;;False;10/10/2020 03:09:02;False;dlkl11
;False;0.0;0a9549ac-ce31-4e14-9b90-6ff4d256beba;False;2566;0;0;3555;;3116;0;0;;;;;;;;;;;;;;;False;04/14/2021 16:10:58;False;orig_v2
;False;2.4279828390711005e-8;682ae5d8-41d7-4113-a3a7-2ac9320b7a6b;True;2567;0;0;2738;;2856;0;0;;;;;-4.6208432157853325;;4.35031013244651;;;;;;1.0;0.0;False;03/05/2021 19:16:36;False;lysk
;False;1.2767992519519395e-5;627fa1c3-e96a-4f33-a662-5d8cae047479;True;2568;0;0;2394;;1769;0;0;;;;;-6.372459547683297;;13.5409287467282;;;;;;1.0;2.0;False;04/19/2021 01:25:54;False;aeternus_venus
